desc,img,title
"Lara Hoerwick is visiting her uncle Harald, and starts playing a game on his computer while he is away. At first she is excited to find herself in the world of the Epitaph of Twilight, until she reali...",https://cdn.myanimelist.net/r/50x70/images/manga/1/26763.jpg?s=8c02fe17f97c7ba055bdf79b434028d5,.hack//Tasogare no Hibun
It was difficult for Yuki to have long-lasting love with anyone of her boyfriends. Now she falls in love with Shingo at first sight. He helped her nonchalantly when her separation from her boyfriend g...,https://cdn.myanimelist.net/r/50x70/images/manga/2/7632.jpg?s=8f3bbc8fc09fc8f82f231af361760c33,Cafe-Tic Love
"Schoolteacher Han Hana is afflicted with a certain family curse that has ruined every single one of her past relationships. The curse in question: whenever she kisses someone, she will turn into a dog...",https://cdn.myanimelist.net/r/50x70/images/manga/3/225965.jpg?s=9ea3546c024adc35ef31a42b0c3996d6,A Good Day to Be a Dog
"With rapid developments to the human civilization, the need for God and his angels have decreased at a significant rate. Thus, the angels are experiencing a historic unemployment crisis! With this pro...",https://cdn.myanimelist.net/r/50x70/images/manga/1/259686.jpg?s=d6d74f9308cbed650eba93781891cf02,H&H Roman Company
"Once, I was reborn in an unknown novel. But as soon as my parents from the new world died and I was adopted into the duchy, I realized what kind of work I got into... It was a BL-webtoon with a tragic...",https://cdn.myanimelist.net/r/50x70/images/manga/3/268103.jpg?s=8d3f552d16e560529368fc745b8f178e,I Became the Younger Sister of a Regretful Obsessive Male Lead
,https://cdn.myanimelist.net/r/50x70/images/manga/2/168639.jpg?s=4a192d2394ae72105f19929be8120616,Jaaku na Maou ga Densetsu no Onna Yuusha ni Tensei shita you desu
1-6. La paix Corpo no Yuuutsu 7-10. Inakata Gosaku no Yuuutsu,https://cdn.myanimelist.net/r/50x70/images/manga/1/190923.jpg?s=edefd7a41a398d2de794292ad1c4a602,La paix Corpo no Yuuutsu
,https://cdn.myanimelist.net/r/50x70/images/manga/3/161237.jpg?s=4be8b66dea59437cd5c1c87843ac887d,M to M
"A collection of one-shots, mostly centering around a rough boy, a girl who he is close to, and what happens as they grow up.",https://cdn.myanimelist.net/r/50x70/images/manga/1/8674.jpg?s=31afb1cf7f906b5e9aae44ce57b3c7ca,Nabi: The Prototype
Fourth entry in the K-sensei series.,https://cdn.myanimelist.net/r/50x70/images/manga/3/255648.jpg?s=5516344dd01b314c5d71248bc4d167a8,K-sensei no Himitsu no Netsujou
"Two editors, Kudo and Hisakawa, find themselves in charge of the best seller Tarou and even run into each other at the famous writer's house on business. By the time their three-way meeting comes to a...",https://cdn.myanimelist.net/r/50x70/images/manga/2/255846.jpg?s=1ad262382a0d4d742e51df0ceacaed95,Oasobi wa Soko made
A collection of short stories.,https://cdn.myanimelist.net/r/50x70/images/manga/1/13508.jpg?s=fa5d6b35da42fc87e9c01cd9dc3b4724,P.S. Lovin' Song
,https://cdn.myanimelist.net/r/50x70/images/manga/2/96725.jpg?s=e69139854674c8cf3c1ed4a9897f9914,Qgirl
"Takeshi Takasaka always makes time to visit his ""girlfriend,"" even though she is nothing more than a fictional character within a virtual reality game. While immersed in his VR, Takeshi gets an unexpe...",https://cdn.myanimelist.net/r/50x70/images/manga/3/189700.jpg?s=380a47776555128aa349cf8831640534,R.E.I.N.A
About a group of three girls who want to become idols. (Source: http://www.usagi.org/doi/seiyuu/cd/drama/utahime1.html),https://cdn.myanimelist.net/r/50x70/images/manga/3/32305.jpg?s=eaf1c1048552aa3e0c9e710951eca363,U.ta.hi.me
"Hard work and dedication have finally paid off for Chiaki Muraoka, and she is now attending the school of her dreams: Otomegawa Academy Private High School. As she enters the dorm on her first day, sh...",https://cdn.myanimelist.net/r/50x70/images/manga/2/45431.jpg?s=202eec5f4fe4c66af7eeea4842b832b3,S Kareshi Joujou
Three incredible short stories filled with some darkness and obscurity. T.V. Eye - Meet Isao and his crew of mischievous mistaken group of friends who are obsessed with their refrigerator and a TV tha...,https://cdn.myanimelist.net/r/50x70/images/manga/3/18648.jpg?s=00c8f65275cddbac372001de77965791,T.V. Eye
"A Demon Lord of another world is on vacation, searching for a precious someone... and she has finally found her! Her name is Nio, and her mother has sold her as a pet to the aforementioned Demon Lord....",https://cdn.myanimelist.net/r/50x70/images/manga/1/266071.jpg?s=66e938a9406628372ede1179e3cba9f9,Vacation Maou to Pet
"Takuya Aihara, the hero/heroine of the story. He's been blessed with a very interesting life: several years ago he was changed a girl through bizarre chemistry accidents, not once but twice. Now as he...",https://cdn.myanimelist.net/r/50x70/images/manga/2/173458.jpg?s=838f29d95c79de5c03339d0d2bfbb460,X Change 3
,https://cdn.myanimelist.net/r/50x70/images/manga/1/153590.jpg?s=957227dbc67564e009bb955ff5a9e1bf,"y+[08:15-09:37(Mon)] Imakara Atashi..., ●●saremasu. Anthurium Without Dying Forever..."
"For the entirety of his life, Yokoda Takashi has been drawing erotic drawings and it has been his way of expressing his sexuality. And now, he has managed to become a successful erotic comedy manga au...",https://cdn.myanimelist.net/r/50x70/images/manga/3/124723.jpg?s=be5a1eeae981220d7e8ff5e550643653,W x Y
"When hardcore FPS enthusiast Hiroaki Dewa pulls off his VR headset and steps outside for the first time in ages, he realizes that the whole world is in ruins! Soon after, he coincidentally runs into h...",https://cdn.myanimelist.net/r/50x70/images/manga/2/212286.jpg?s=634b17fbac3af3311860f4ee439546a7,Z no Jikan
,https://cdn.myanimelist.net/r/50x70/images/manga/3/162041.jpg?s=cbd6adb16e59d7063e242a8f261fed1d,Gabriela Senki
"One night after leaving a club where he was playing trumpet Ryou Takagi is jumped by a motorcycle gang. The scuffle spills out into the streets and causes a traffic accident. Because of this, Ryou is...",https://cdn.myanimelist.net/r/50x70/images/manga/2/186952.jpg?s=e74c5ee897e2fd89ac3bd2e6b1828d6b,B.B
,https://cdn.myanimelist.net/r/50x70/images/manga/1/160143.jpg?s=c2b11b6ca115605dbb613a745ab9921b,Fairy Field
,https://cdn.myanimelist.net/r/50x70/images/manga/3/12458.jpg?s=2975137e7dcef73dfe8db5a3c9811758,D.Gray-man: Reverse
"Welcome to The World, the most advanced online game ever created. In The World you can be anyone you want to be, act out your adventure fantasies and through teamwork and determination, you can even b...",https://cdn.myanimelist.net/r/50x70/images/manga/2/191726.jpg?s=ff95f2e7bb6f9473a0174f087978a1de,.hack//Tasogare no Udewa Densetsu
,https://cdn.myanimelist.net/r/50x70/images/manga/1/31066.jpg?s=64d91d1cdfb5043c2666ce1c722fe53d,Cage
"Hosoo's uneventful days are spent caring for his sick younger sister, when TV star and singer Esau enters his life. The dazzling celeb had been laying low because a woman claiming to be his birth moth...",https://cdn.myanimelist.net/r/50x70/images/manga/2/235912.jpg?s=663a37171016ce71acea9d1747562a98,A Good Day to Go Crazy
"Kamiku Kyotaro is a straight-laced high school boy, who is good at Japanese fencing. One day, he wakes up to find himself warped into a different world. He is summoned by Trekwards Kingdom: the queen...",https://cdn.myanimelist.net/r/50x70/images/manga/1/52091.jpg?s=7a9bbc8a7b202fe5442b2d062b7be558,H+P -HimePara-
"11-year-old Estelle never imagined she'd be sold off by her own mother. But the buyer is the one and only duke in the empire, Ein Castielo... and he's Estelle's father?! Feared across kingdoms for his...",https://cdn.myanimelist.net/r/50x70/images/manga/2/261994.jpg?s=32d668954025f15e4262376049354e71,I Belong to House Castielo
"Jack was a cross-bred of demon and human. In order to get a place in the hell he hd to commit certain things, including the trading of souls and goods taking place in his own shop.",https://cdn.myanimelist.net/r/50x70/images/manga/1/37938.jpg?s=df88e88a0cf1eaadc48e053e7a6f0ea1,Jaaku no Jack
"A young businessman loves his nephew, a high school musician.",https://cdn.myanimelist.net/r/50x70/images/manga/2/4920.jpg?s=0a161cb8d8ade4702d7820664d2f3a28,La Partita
"Mitsuru is beautiful, graceful and admired by many people, but she has a weird problem—a single, violent movement against her can get her begging sweetly for more! Her nickname M, also stands for maso...",https://cdn.myanimelist.net/r/50x70/images/manga/3/270468.jpg?s=cb0de5e927ad4414f471b49248e5a1e0,M to N no Shouzou
,https://cdn.myanimelist.net/r/50x70/images/manga/1/75799.jpg?s=bfe7f07c4577c666972319514b2aad8b,Naburaretai Watashitachi
Sequel of K-sensei no Yajuu na Aijou.,https://cdn.myanimelist.net/r/50x70/images/manga/5/97697.jpg?s=21433ad04733ddef0e4b4002edf0a9e4,K-sensei no Yaban na Renai
"""Beast men"" and humans have always been locked in conflict. Although treaties exist in an attempt to halt their battles, the prejudice between them can never be eradicated. Yakuza Haruomi Tengeji is a...",https://cdn.myanimelist.net/r/50x70/images/manga/1/238031.jpg?s=7bc58d95e3179597dc2ae221b193a7c2,Oath of Allegiance
P.S. Three-san is a manga by IKa which was originally posted online as a web comic but was recently published and sold in a book. The story is about this girl called PS3-san who is trying to become an...,https://cdn.myanimelist.net/r/50x70/images/manga/2/252411.jpg?s=5b777d7b15255dbd59123db2d4c78cf8,P.S. Three-san
"Men Ji Yu of the Tian Tai Tribe has been invited by Ba Cha Ke Han to live with the tribe of Qi Dan. But because he can't understand the language of Qi Dan, the people of Qi Dan can't get along with Me...",https://cdn.myanimelist.net/r/50x70/images/manga/2/268458.jpg?s=da456e2fe27fafed6a917dfdc38afa7c,Qi Dan Qu
,https://cdn.myanimelist.net/r/50x70/images/manga/3/67729.jpg?s=7f75afb037b0c2675e3c9aef565ab7c2,R.G.B!
"Twelve girls are imprisoned in a mysterious prison. Fighting their way through this unjust and abnormal conditions, these girls have begun a life and death struggle. A harrowing little girl prison esc...",https://cdn.myanimelist.net/r/50x70/images/manga/3/163667.jpg?s=f9197765f6ed191bd1b06420be446eb9,U12
,https://cdn.myanimelist.net/r/50x70/images/manga/2/182969.jpg?s=bacfbf6dd3fd08addc8fc9cddedd0fe1,S Kishi: Taikou-hime to Ijiwaru na Shimobe
Kazuhiro finds in his bed a body of a middle aged man. He decides to get rid of the questions arising in his head by disposing of the body.,https://cdn.myanimelist.net/r/50x70/images/manga/3/11123.jpg?s=fb389d01e890d7a7f76c2aab676902de,Ta Ju Mu
,https://cdn.myanimelist.net/r/50x70/images/manga/2/39784.jpg?s=bfa4c6b155ef9eb3172c49cf14a34854,Vaelber Saga
"Mingo is a firey cartoonist; Jerry is an easygoing musician. Recently broken up, the two of them promise to remain friends -- which turns out to be harder than it sounds.",https://cdn.myanimelist.net/r/50x70/images/manga/3/20760.jpg?s=00c3bb3cedcd9f8b1f24c16cda952c68,X Diary
"At first glance, Yukina Yuzuhara is just an innocent high school girl. However, she has a secret passion: drawing doujinshi. In an unfortunate turn of events, however, her works are found lying on her...",https://cdn.myanimelist.net/r/50x70/images/manga/3/208560.jpg?s=a89a1facbe601acd97ecb04587a47ec7,Y.U.K.I.N.A
"1. W Yome Sand 2. Anata no Machi no Burger Shop? 3. Bitchia 4. Shimai Don 5. Kenka suru hodo ""Naka"" gaii 6. Muchuu ni nari Sugite... 7. Haisha no Okuchi wa Iinioi 8. Shiboritate! Mama Milk 9. Uwaki wa...",https://cdn.myanimelist.net/r/50x70/images/manga/1/92969.jpg?s=3647600ebd90c55f87ad083ac0c1aa7d,W Yome Sand
,https://cdn.myanimelist.net/r/50x70/images/manga/1/215191.jpg?s=a433f9050d732e7a8137e722c5f014b8,Z/X: Code Reunion
"Yuri and Motoko are friends. Yuri has a crush on Yabe, but Yabe's decided the only girl he will ever seriously date is Motoko. But she doesn't want to have anything to do with him. Or is she secretly...",https://cdn.myanimelist.net/r/50x70/images/manga/2/180609.jpg?s=25d4102908b5099460a8621dd4e10117,Gaccha Gacha
,https://cdn.myanimelist.net/r/50x70/images/manga/2/45387.jpg?s=9c4dfc62727aa9b1bb02496d37811945,B.B. Fish
,https://cdn.myanimelist.net/r/50x70/images/manga/1/166677.jpg?s=e019e5b7b7d29b5f9db1b80a918c41fb,Fairy Force: Ijigen kara no Inryaku
"Daisuke Niwa is an ordinary, if slightly unlucky, middle school student. On his fourteenth birthday, he comes down with a 'condition' that has plagued the men in his family for three hundred years. Wh...",https://cdn.myanimelist.net/r/50x70/images/manga/2/145023.jpg?s=05fcce04b2cd3dbb27d0ac0f60265e1f,D.N.Angel
"In .hack//Legend of the Twilight, Shugo and Rena were given the avatars of the famous dot hackers, Kite and BlackRose... Now learn how their legend was born! While playing in The World,the most succes...",https://cdn.myanimelist.net/r/50x70/images/manga/2/126083.jpg?s=443f9a239a353c9f7ec77c5d35f13717,.hack//XXXX
"When two sisters both start a job at a quiet high school, little did they know they were stepping out of the ordinary and into the perverse. It seems that the school they were assigned to is ran by a...",https://cdn.myanimelist.net/r/50x70/images/manga/1/186632.jpg?s=d294c33f2e1703a1412d6ca93fd21ea3,Cage
"Kang Jinha is at the top of his class, handsome, and exceptionally talented—unlike Go Siwon, who is average at best and easily blends into the crowd. Given their differences, Siwon keeps a safe distan...",https://cdn.myanimelist.net/r/50x70/images/manga/2/259559.jpg?s=3159e5198eda15dcda4f01e3c69e99c8,A Guy Like You
"Kamiku Kyotaro is a straight-laced high school boy, who is good at Japanese fencing. One day, he wakes up to find himself warped into a different world. He is summoned by Trekwards Kingdom: the queen...",https://cdn.myanimelist.net/r/50x70/images/manga/3/52217.jpg?s=15d612c9672d65d94fb93db1ef42dd32,H+P -HimePara-
"Ayne le Poregrin has three ""trophies"" in her collection of men: a reluctant fiancé held hostage by his debts, a fickle assassin paid to be her lover, and a soulless pet dog won at a slave auction. But...",https://cdn.myanimelist.net/r/50x70/images/manga/2/263006.jpg?s=3e972160acf2aec1b814d927fe70c596,I Bid You Adieu
"Aptly described as ""Da Vinci Code meets Jurassic Park,"" this story follows our go-getter protagonist, Lily, as she deals with spies, intrigue, action and conspiracy in a film noir-esque setting dotted...",https://cdn.myanimelist.net/r/50x70/images/manga/3/131797.jpg?s=398193500ce4fa9c98309a18f875f6cc,Jabberwocky
1-20. Hita-Hita 21-22. La Pomme Prisonnière,https://cdn.myanimelist.net/r/50x70/images/manga/2/170594.jpg?s=ec532b45e6ee3087e3aba2aac3bde50b,La Pomme Prisonnière
,https://cdn.myanimelist.net/r/50x70/images/manga/2/187294.jpg?s=16d9f15d28b7a24cfdc31f717a2fe6fd,M x M! Imouto to Seitokaichou
"Included one-shots: Shiorenai Hana (A Flower that Cannot Wither), After School",https://cdn.myanimelist.net/r/50x70/images/manga/2/145819.jpg?s=6afe869b0f1988332a7aebbd48acc23b,Naburi: Do S Joshikousei ni Rinkansareru Boku
"Popular erotica writer Kaji ""K"" sensei's glamorous appearance is only rivaled by the fantastic rumors surrounding him. Like how one of his best selling novels was based on a relationship with a high s...",https://cdn.myanimelist.net/r/50x70/images/manga/2/72583.jpg?s=4b5bb4c165e4843beef9854824366e6d,K-sensei no Yajuu na Aijou
"When love comes to town, the lives of four socially maladapted teens are turned upside down when rotating attractions, comedic misunderstandings, and general chaos forces them to reconsider everything...",https://cdn.myanimelist.net/r/50x70/images/manga/2/10560.jpg?s=e42966ee44fdc6439be5b930630c77d6,Oath to Love and Passion
"Wealthy girl Shirasagi Chihana woke one day to an empty house. Her father's company had gone under, and her parents had gone off traveling. They left Chihana all on her own to make her way to the boar...",https://cdn.myanimelist.net/r/50x70/images/manga/3/103641.jpg?s=04e66b38da81c3e6bdcb5e55d1ef811c,P.S.Restart
"Yashi has wandered with her father for fourteen years, and only now has she discovered that her own mother is actually Bocinia’s current queen. To see her mother, from whom she was separated when she...",https://cdn.myanimelist.net/r/50x70/images/manga/2/42140.jpg?s=621724a0800908c7af84812ed552a75d,Qi Shi Gong Zhu
"Transylvania Rose is a bored angel who descends to Earth to clean a few souls. When she witnesses a depressed undertaker slitting his wrists, Rose rips off one of her wings and gives it to the underta...",https://cdn.myanimelist.net/r/50x70/images/manga/3/254481.jpg?s=ffb35017fea6696a28ef4b0988a44680,R.I.P.
An anthology by various mangaka dealing with the theme of children.,https://cdn.myanimelist.net/r/50x70/images/manga/2/219382.jpg?s=1c1ce70a8903f0ac80b682e32415050b,U12 Kodomo Fellows
,https://cdn.myanimelist.net/r/50x70/images/manga/3/174470.jpg?s=5b74fdd9aac3cbb9ce42c18418759ad2,S Koushaku no Midara na Jinmon!
